CustomerSeason,Product.Group,Item.Family,Category.Group,Product.Category,Gender,Fabrication,Shell.Fabric,Product.COO,Shell.Fabric.Unit.Cost,Shell.YY,Fabric.Cost,Trim.Cost,Artwork.Cost,Wash.Cost,CM.Cost,Other.Cost
Mar-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JERSEY 200G/M2, 58/60""",PHILIPPINES,46.2,21.21,46.62,16.8,0,0,25.2,0
Mar-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JERSEY 200G/M2, 58/60""",PHILIPPINES,47.67,9.87,42,16.8,0,0,29.4,0
Mar-15,,,,,Women,,97/3 POLY/SPAN DOUBLE ITY 270G/M2,,81.9,32.97,124.95,14.91,0,0,35.7,7.35
May-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"TEXTURED STRIPE #4-7857P, 97/3 POLY/SPX, 180G/M2
CAMI: 100% POLY INTERLOCK 110G/M2",INDONESIA,56.7,39.27,124.95,20.37,0,0,39.9,0
May-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,95/5 RAYON SPAN  200g/m2,INDONESIA,65.1,24.36,75.6,20.37,0,0,26.25,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"#5-3126R 70/30 RAYON/POLY, 59GM/M2;
CAMI: 100% POLY INTERLOCK 90G/M2",VIETNAM,57.75,21.84,78.12,20.37,0,0,31.5,0
Jul-15,,,,,Women,,"96/4 POLYSPAN LUXE ITY, 210G",,54.6,28.98,75.39,20.16,0,0,25.2,8.61
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,95/5 POLY/SPAN FOIL 187G/M2,INDONESIA,63,29.4,88.2,20.16,0,0,30.45,0
Dec-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"57/38/5 POLY NYLON SPAN, 240G  (REF#BY-333163)",VIETNAM,81.9,30.45,119.7,13.65,0,0,39.9,0
Dec-15,,,,,Women,,"95/5 POLY SPAN ITY W/ FOIL ,210G (REF#LNS-F035)",,50.4,23.1,76.02,15.75,0,0,38.85,0
Dec-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,62% POLY 36% RAYON 2% SPAN  200g/m2,INDONESIA,77.7,26.25,97.23,20.58,0,0,35.49,0
Jan-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"96/4 POLYSPAN LUXE ITY, 210G",INDONESIA,70.35,30.45,102.06,20.37,0,0,27.3,0
Feb-15,,,,,Women,,"96/4 POLYSPAN LUXE ITY, 210G",,42,22.68,69.72,13.65,0,0,44.1,0
Feb-15,,,,,Women,,"95/5 POLY/SPAN JQD,175GSM  (REF# LSK-55925)",,63,30.45,98.07,3.15,0,0,30.45,0
Mar-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% POLY,100GSM  (REF#GN50113)",VIETNAM,97.65,30.87,84.63,3.15,0,0,57.75,0
Mar-15,,,,,Women,,95/5 RAYON SPAN 200G/M2,,92.4,28.77,67.2,3.15,0,0,35.7,0
Apr-15,KNIT,Apparel,Bottoms,Pants,Women,KNIT,"96/4 POLY SPAN ITY, 210G",VIETNAM,45.57,35.7,101.22,17.85,0,0,46.2,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"97/3 POLY/SPX, 160G/M2",INDONESIA,69.3,30.45,100.59,3.15,0,0,25.62,0
May-15,,,,,Women,,"95/5 RAYON SPAN, 250G",,59.85,37.8,107.73,19.95,0,0,49.35,0
May-15,,,,,Women,,"96/4 POLY SPAN ITY, 210G",,45.57,24.78,71.19,19.95,0,0,50.4,0
May-15,,,,,Women,,"96/4 POLY SPAN ITY, 210G",,45.57,40.53,87.99,19.95,0,0,53.55,0
Jun-15,,,,,Women,,"96/4 POLY SPAN ITY, 210G",,36.12,24.15,41.58,18.27,0,0,39.9,33.6
Jul-15,,,,,Women,,95/5 POLY SPAN 187g/m2  (#JMSJ-1103),,65.1,21.63,72.87,17.85,0,0,40.95,0
Jul-15,,,,,Women,,95/5 POLY SPAN 187g/m2  (#JMSJ-1103),,65.1,25.62,85.68,17.85,0,0,40.95,0
Sep-15,,,,,Women,,96/4 POLY SPAN 210G,,36.12,34.86,60.06,17.85,0,0,39.9,6.3
Sep-15,,,,,Women,,96/4 POLY SPAN 210G,,45.57,34.86,75.6,17.85,0,0,39.9,6.3
Sep-15,,,,,Women,,95/5 POLY/SPAN 230G HACCI (REF#LSK-37505-1),,54.6,32.97,103.74,17.85,0,0,42,3.36
Jan-15,,,,,Women,,"100% POLYESTER 98g/sm,57""CW",,48.3,35.91,82.74,26.25,0,0,47.25,0
Jan-15,,,,,Women,,"100% POLYESTER 98g/sm,57""CW",,48.3,35.91,82.74,26.25,0,0,47.25,0
Jan-15,,Apparel,Bottoms,Pants,Women,WOVEN,"100% POLYESTER 167g/sm,56""CW",VIETNAM,57.75,35.7,100.38,24.15,0,0,36.96,0
Jan-15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"63%COTTON, 34% POLYESTER, 3%SPAN 230G/SQM, CW 47""",VIETNAM,66.15,36.33,114.45,33.18,0,0,37.8,0
Jan-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 98G/SQM, CW 57""",VIETNAM,48.3,18.48,65.94,22.05,0,0,29.4,0
Jan-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 56~57""CW",,47.25,24.99,56.28,15.75,0,0,43.05,0
Jan-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 56~57""CW",,47.25,24.99,56.28,15.75,0,0,43.05,0
Feb-15,,,,,Women,,"100% POLYESTER 105g/sm,57""CW",,56.7,31.92,86.1,27.09,0,0,39.9,0
Feb-15,,Apparel,Bottoms,Pants,Women,WOVEN,"100% POLYESTER 167g/sm,56""CW",VIETNAM,57.75,35.7,100.38,24.15,0,0,36.96,0
Feb-15,,,,,Women,,"100% POLYESTER 167g/sm,56""CW",,68.25,35.7,118.23,24.15,0,0,36.96,0
Feb-15,,,,,Women,,"100% POLYESTER 128g/sm,56""CW",,53.55,49.98,127.47,25.83,0,0,60.9,0
Feb-15,,,,,Women,,"100% POLYESTER 128g/sm,56""CW",,53.55,49.98,127.47,25.83,0,0,60.9,0
Feb-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,41.37,26.67,52.5,20.013,0,0,42,0
Feb-15,,,,,Women,,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",,50.82,26.67,64.47,20.013,0,0,42,0
Feb-15,,,,,Women,,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",,50.82,26.67,64.47,20.013,0,0,42,0
Feb-15,,,,,Women,,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",,50.82,26.67,64.47,20.013,0,0,42,0
Feb-15,,,,,Women,,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",,50.82,26.67,64.47,20.013,0,0,42,0
Feb-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",,47.25,26.25,52.71,18.27,0,0,42,0
Feb-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",,47.25,26.25,52.71,18.27,0,0,42,0
Feb-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",,47.25,26.25,52.71,18.27,0,0,42,0
Feb-15,,,,,Women,,"100%POLY , 50D*75D , 216*96 , 97G/SQM , 55""CW",,50.4,43.05,103.32,24.99,0,0,28.35,0
Feb-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 98G/SQM , 56~57""CW",,48.3,42,96.6,22.89,0,0,28.35,0
Feb-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 98G/SQM , 56~57""CW",,48.3,42,96.6,22.89,0,0,28.35,0
Feb-15,,,,,Women,,"100% POLY , 80D X 75D , 169 X 98 , 98G/SQM , 56~57""CW",,48.3,42,96.6,22.89,0,0,28.35,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 98g/sm,57""CW",VIETNAM,54.6,43.26,112.56,42.63,0,0,37.8,0
Mar-15,,Apparel,Bottoms,Pants,Women,WOVEN,"100% POLYESTER 167g/sm,56""CW",VIETNAM,57.75,35.7,100.38,24.15,0,0,36.96,0
Mar-15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"100% POLYESTER 128g/sm,56""CW",VIETNAM,53.55,49.98,127.47,25.83,0,0,60.9,0
Mar-15,,,,,Women,,"98%COTTON 2%SPANDEX (TWILL) 210g/sm,56""CW",,68.25,21.63,70.35,33.6,0,0,36.75,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER (CDC) 98g/sm, 57""CW",VIETNAM,47.25,22.05,49.56,23.52,0,0,31.5,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,41.37,26.67,52.5,20.013,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,50.82,26.67,64.47,20.013,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,50.82,26.67,64.47,20.013,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 98G/SQM , 56~57""CW",INDONESIA,48.3,42,96.6,22.89,0,0,28.35,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 98G/SQM , 56~57""CW",INDONESIA,48.3,42,96.6,22.89,0,0,28.35,0
Mar-15,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 98G/SQM , 56~57""CW",INDONESIA,39.9,42,79.8,24.99,0,0,28.35,0
Mar-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"47/53 COTTON/POLY , 45S x 45S, 90G/SQM , 56"" CW",INDONESIA,46.2,38.22,84,51.24,0,0,52.5,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,26.25,59.01,18.27,0,0,42,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,26.25,59.01,18.27,0,0,42,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,41.37,26.67,52.5,20.013,0,0,42,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,39.9,29.19,55.44,24.78,0,0,34.02,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,29.19,65.73,24.78,0,0,34.02,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,29.19,65.73,24.78,0,0,34.02,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,29.19,65.73,24.78,0,0,34.02,0
Apr-15,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 75D X 75D , 113 X 88 , 72G/SQM , 57""CW",INDONESIA,36.75,40.95,71.61,16.023,0,0,37.8,0
Apr-15,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 75D X 75D , 113 X 88 , 72G/SQM , 57""CW",INDONESIA,36.75,40.95,71.61,16.023,0,0,37.8,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% COTTON , 60S X 60S,  51""CW, 72G/SQM",INDONESIA,51.45,38.43,93.87,39.9,0,0,44.1,0
Apr-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , (20D X 26D) X 30D, 
168 X 88 , 60G/SQM , 55""CW",INDONESIA,53.55,39.69,101.22,39.9,0,0,44.1,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 105g/sm,57""CW",VIETNAM,44.1,19.11,66.36,29.4,0,0,39.9,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 105g/sm,57""CW",VIETNAM,52.5,19.11,73.92,29.4,0,0,39.9,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,41.37,26.67,52.5,20.013,0,0,42,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER, 150G/SQM, 135DX135D, 153X70 / 57""CW",INDONESIA,50.82,26.67,64.47,20.013,0,0,42,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,39.9,29.19,55.44,24.78,0,0,34.02,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,29.19,65.73,24.78,0,0,34.02,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,29.19,65.73,24.78,0,0,34.02,0
May-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,19.11,43.05,17.85,0,0,33.6,0
Jun-15,,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 62g/sm,56""CW",VIETNAM,56.7,19.11,93.03,29.4,0,0,39.9,0
Jun-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,19.11,43.05,17.85,0,0,33.6,0
Jun-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
Jun-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,23.52,52.71,18.27,0,0,42,0
Jun-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,39.9,29.19,55.44,24.78,0,0,34.02,0
Jun-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,29.19,65.73,24.78,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 105g/sm,57""CW",VIETNAM,54.6,18.06,80.43,40.95,0,0,44.1,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 105g/sm,57""CW",VIETNAM,54.6,18.06,90.3,40.95,0,0,44.1,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,45.15,41.37,89.04,25.62,0,0,34.02,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,37.8,26.88,48.51,14.112,0,0,37.8,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,48.3,23.94,55.02,14.112,0,0,37.8,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,45.15,26.88,57.96,14.112,0,0,37.8,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,45.15,26.88,57.96,14.112,0,0,37.8,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,45.15,26.88,57.96,14.112,0,0,37.8,0
Jul-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,41.79,87.78,23.1,0,0,44.1,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 83g/sm,55""CW",VIETNAM,68.25,30.24,113.82,30.24,0,0,40.95,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLYESTER 98g/sm,57""CW",VIETNAM,52.5,30.24,87.15,29.4,0,0,40.95,0
Aug-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,58.8,27.93,78.12,51.45,0,0,37.8,0
Aug-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,66.15,27.93,87.99,51.45,0,0,37.8,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,45.15,39.48,84.84,25.62,0,0,34.02,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,34.02,71.19,25.62,0,0,34.02,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY CDC, 71G/SQM , 54""CW",INDONESIA,43.05,26.25,53.76,15.582,0,0,40.95,0
Aug-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,41.79,87.78,23.1,0,0,44.1,0
Sep-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,58.8,27.93,78.12,51.45,0,0,37.8,0
Sep-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,66.15,27.93,87.99,51.45,0,0,37.8,0
Sep-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY CHIFFON , 75D X 75D , 113 X 88 , 72G/SQM , 57""CW",INDONESIA,29.4,34.44,48.09,25.662,0,0,40.95,0
Sep-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,45.15,25.62,55.02,16.695,0,0,39.9,0
Oct-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,58.8,27.93,78.12,51.45,0,0,37.8,0
Oct-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,66.15,27.93,86.73,43.05,0,0,37.8,0
Oct-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY 58""FW (56""CW) 128G/SQM",VIETNAM,42,33.81,83.58,18.48,0,0,44.52,0
Oct-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100%POLY MOSS CREPE 128g/sqm,56""CW",VIETNAM,42,27.3,54.6,54.6,0,0,37.8,0
Nov-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,58.8,27.93,78.12,51.45,0,0,37.8,0
Nov-15,,,,,Women,,"78% POLYESTER/14%RAYON/4%SPANDEX 300g/sm,58""CW",,66.15,27.93,87.99,51.45,0,0,37.8,0
Nov-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100%POLY MOSS CREPE 58""FW (56""CW) 128G/SQM",VIETNAM,42,33.6,67.2,19.95,0,0,44.1,0
Nov-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100%POLY MOSS CREPE 58""FW (56""CW) 128G/SQM",VIETNAM,47.25,23.73,104.58,19.95,0,0,44.1,0
Nov-15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"63%COTTON, 34% POLYESTER, 3%SPAN 230G/SQM, CW 47""",VIETNAM,66.15,36.33,114.45,30.45,0,0,37.8,0
Nov-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,40.53,84.84,23.1,0,0,42,0
Dec-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,40.53,84.84,23.1,0,0,42,0
Dec-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,44.1,30.24,63.42,16.065,0,0,35.7,0
Dec-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100% POLY , 80D X 75D , 169 X 98 , 
98G/SQM , 57""CW",INDONESIA,47.25,27.09,60.9,16.065,0,0,37.8,0
Dec-15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"63%COTTON, 34% POLYESTER, 3%SPAN 230G/SQM, CW 47""",VIETNAM,66.15,36.33,114.45,30.45,0,0,37.8,0
Dec-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100 POLY 58""FW (57""CW) 98G/SQM",VIETNAM,46.2,47.25,103.74,23.73,0,0,44.1,0
Dec-15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Women,WOVEN,"100 POLY 58""FW (57""CW) 98G/SQM",VIETNAM,35.7,30.03,75.39,23.73,0,0,44.1,0
Dec-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JSY 220G/M2 58/60""",PHILIPPINES,48.51,18.69,60.27,20.37,0,0,43.89,0
Nov-15,KNIT,Apparel,Bottoms,Pants,Women,KNIT,"51/27/22 COTTON/POLY/NYLON LACE 109G/M2(140G/YD) 50/52""",PHILIPPINES,71.4,16.38,105.21,23.31,0,0,35.7,0
Nov-15,,,,,Women,,"60 COTTON /20% POLY /20%NYLON 
LACE  - 140G/SM ",,71.4,14.7,67.83,23.1,0,0,33.6,0
Oct-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"95/5 RAYON/SPAN JSY 220G/M2 58/60""",PHILIPPINES,48.51,18.27,60.9,19.11,0,0,48.3,0
Sep-15,,,,,Women,,"100% RAYON JERSEY 170G/M2 68/70""",,35.91,31.08,53.13,53.34,0,0,42,0
